Final Coding,Word_count with stopwords,Review_length,NN,NNP,JJ,VB,RB,negative,neutral,positive,Tone_code,Review_Text
1.0,45.0,199.0,135.0,28.0,30.0,1.0,0.0,0.08800000000000001,0.8170000000000001,0.096,0,"company sold me deficient phone. lg stylo. no room here. continues to update when i need space for other meaningful stuff, like contacts, email, tes. google already stores my photos. what the heck? 8 gig storage. os takes 7.5 gig.. no room for grams' photos."
1.0,69.0,256.0,185.0,35.0,33.0,1.0,0.0,0.051,0.836,0.11199999999999999,1,"they advertised an offer that if i played live texas hold em' through their app i would get a large sum of in-game gold as a reward. i went to the trouble of downloading this app (not to mention the space it took up on my phone) and i didn't receive what was promised. if this is a reflection on the rest of this app, i don't want it."
1.0,51.0,225.0,144.0,29.0,28.0,4.0,0.0,0.11599999999999999,0.718,0.166,6,what's really unprofessional about this app is that you are completely unable to set your profile picture to a custom one. i wish i could rate negative infinity on this app. please address this google and i will surely change my view on this app along with my attitude. thank you.
1.0,26.0,116.0,75.0,16.0,20.0,2.0,0.0,0.225,0.679,0.096,7,no good for connecting with friends. very confusing to use and havent seen any point in it yet. also cant use the record games feature. shocking
1.0,27.0,110.0,72.0,12.0,16.0,1.0,0.0,0.136,0.754,0.11,7,it says there is no internet connection but my internet is fine. because of this i can't play any games that are backed up by this account
1.0,23.0,91.0,54.0,14.0,18.0,5.0,0.0,0.0,1.0,0.0,7,i can't open my youtube. when i open my youtube app it appears you couldn't sign in your account even my c.o.c. twitter
1.0,51.0,200.0,146.0,32.0,22.0,1.0,0.0,0.201,0.6459999999999999,0.153,6,"every time i try to play my game, i get an error message that the game has stopped if i open the game while on the internet. i can play the game just fine offline, i just can't save my progress. the functionality of this app needs to be seriously improved."
1.0,27.0,132.0,87.0,17.0,19.0,1.0,0.0,0.057999999999999996,0.6990000000000001,0.243,6,this app stopped working after latest update. it wont load saying no internet connection even on strong connection. apps are unable to sign in and sync progress
1.0,52.0,209.0,136.0,30.0,35.0,1.0,0.0,0.0,0.925,0.075,0,need to be runs faster i have several games in my smartphone but i open from this app bcoz it shows all at once place need option to add gamertag of friends for score comparison(without g+) what is the use of this app only cloud saving ?this app deserve to be more
1.0,20.0,104.0,72.0,11.0,14.0,0.0,0.0,0.084,0.774,0.142,3,always needs to be updated when update is available otherwise it doesn't work... please don't download it.. worst application ever.
1.0,32.0,139.0,101.0,18.0,16.0,0.0,0.0,0.07400000000000001,0.795,0.132,0,my google play services is updated to recent update and i am having trouble with it on one of my games it also says google play services is not responding fix immediately
1.0,28.0,118.0,71.0,23.0,18.0,2.0,0.0,0.25,0.62,0.13,2,its so annoying when other apps basically make you download this dumb thing. like i don't want to waste my phones space to do nothing with this app!!!!
1.0,67.0,276.0,198.0,33.0,35.0,1.0,0.0,0.081,0.87,0.048,6,its been to days for gods sake... i have tried everything!! i uninstalled this app and installedt it again.. ive check my internet connection well its good but still i cant sign in to my clash of clans account.. i have already baught a new pldt wifi but its not working! oh im sorry i am alex nicholson the same guy who did reported a problem yesterday
1.0,54.0,224.0,152.0,32.0,27.0,4.0,3.0,0.051,0.76,0.18899999999999997,7,"it's a real pain in the butt waiting for something to download and when it finally does, not enough space. it sure would be awesome if i could download and install directly to the sd card, save the apk until i could clear enough space, or just say there isn't enough space to install"
1.0,19.0,80.0,54.0,10.0,15.0,2.0,0.0,0.212,0.685,0.10300000000000001,7,when im using an app(game) google play just pops up which forces my app(game) to crash. not cool google!
1.0,64.0,233.0,157.0,31.0,33.0,3.0,0.0,0.071,0.8290000000000001,0.1,5,"how about an option to auto-update my apps at night?? like when i don't need to use my phone. omg! genius, right? or maybe even a way to rate and review the actual google play store app. wow, i should get paid for this. u obviously pay more for worse ideas, or even no ideas at all. 1 star but 2 big thumbs up!"
1.0,28.0,99.0,65.0,14.0,16.0,3.0,0.0,0.0,0.762,0.23800000000000002,7,got a new phone however doesn't give the option to log in just create an id. a 3 year could build a better and easier to use app.
1.0,40.0,143.0,105.0,20.0,21.0,0.0,0.0,0.11,0.851,0.039,0,im really because when i try to record my game play it tells me that it doesnt support my phone but i have a samsung galaxy eress 3 and it sould work does any one no what i should do??
1.0,24.0,102.0,73.0,13.0,13.0,1.0,0.0,0.11,0.645,0.245,6,the previous version is way better than the new stupid update now i can't login to google play games anymore fix it now please.
1.0,21.0,78.0,54.0,13.0,7.0,0.0,0.0,0.0,0.7979999999999999,0.20199999999999999,6,all games tha google play game was not loggin my mobile ..so some games a am unable to play tha game
1.0,24.0,120.0,75.0,13.0,16.0,3.0,0.0,0.0,1.0,0.0,3,"i had turned off automatic updates, and all apps have followed my setting for months. but this app somehow updated automatically today. what gives?"
1.0,25.0,106.0,72.0,14.0,12.0,1.0,0.0,0.146,0.8540000000000001,0.0,0,"rubbish. slow and clunky. redo it all and make it run faster in the background, not writing over the game at the worst possible times."
1.0,20.0,71.0,57.0,11.0,6.0,0.0,0.0,0.188,0.711,0.1,6,"when i play the game its stop and then show me that iam loser,why? many time i loss my money"
1.0,62.0,286.0,192.0,38.0,42.0,2.0,0.0,0.113,0.8240000000000001,0.063,6,* creates un-necessary issues with login accounts for android games. especially if you have more than one android account... * has really aweful avatar customizations... it is forced that you have one and your limited to pick between 40 ugly bubble icons that look like they were designed by an eight year old. (would opt to not have one were i given the option). (^)
1.0,35.0,183.0,120.0,27.0,13.0,2.0,0.0,0.065,0.7190000000000001,0.21600000000000003,7,"why it affects my game (vainglory)? while playing something will appeared stated that ""google play game trouble. please contact the developer for assistance"" something like that. and the game will restart over and over again"
1.0,20.0,102.0,63.0,17.0,16.0,2.0,0.0,0.10800000000000001,0.723,0.16899999999999998,6,"i can't link my clash royale account because play games show ""no internet connection "" error while my connection working fine"
1.0,30.0,128.0,88.0,16.0,15.0,1.0,0.0,0.215,0.716,0.07,2,the update is worst... lot of ads and i really hate this application now i wonder how to uninstall this please remove ads and also do something with your update
1.0,32.0,126.0,97.0,23.0,12.0,0.0,0.0,0.217,0.721,0.062,6,"keeps on mess up saying google play store not working, i have to keep updated it i shouldn't have to every week, not very happy at all problem needs to be fixed"
1.0,44.0,177.0,129.0,26.0,23.0,0.0,0.0,0.192,0.762,0.046,5,"everyone got forced to put retarded cartoons as their profile pic. nobody had a choice, we should be able to have our photo up. i have a world record on a game and now it's just some stupid cartoon picture on my play profile."
1.0,29.0,117.0,84.0,20.0,9.0,1.0,0.0,0.071,0.679,0.25,0,need it for some of my games to work. ty google for always finding innovative ways to take up precious storage and ram with crap i rarely ever use.
1.0,38.0,167.0,131.0,29.0,9.0,2.0,0.0,0.067,0.71,0.22399999999999998,6,sad that big brother google forces us to use game play to play app games. be glad when apple buys them out then maybe things will get fixed and developers held to their promises stated in game descriptions.
1.0,29.0,109.0,76.0,12.0,11.0,1.0,0.0,0.11199999999999999,0.818,0.07,0,i can't even used my photo in my games.. i hate avatar... please bring back the old one.. if you bring back upload photos again.. i will rate 5star
1.0,33.0,116.0,74.0,14.0,18.0,1.0,0.0,0.17,0.738,0.092,0,wtf you guys ruined my account i can't sign in with them for my main account so thanks a lot i was really far and im gonna have to make a new account
1.0,33.0,133.0,95.0,12.0,18.0,0.0,0.0,0.0,0.917,0.083,6,this app makes my camera not work after a few minutes of recording. the audio is also captured even if i disable it. there are a lot better options out there. skip this.
1.0,42.0,161.0,108.0,24.0,25.0,1.0,1.0,0.079,0.7240000000000001,0.19699999999999998,3,on my friend's nexus 4 he has google play games it's telling him that it stopped... well anyways it's messing up and not opening his play store. can a dev help i've tried to clear the data and cache for the app.
1.0,174.0,741.0,509.0,114.0,100.0,7.0,2.0,0.09699999999999999,0.8540000000000001,0.048,6,"new: updated without permission again, just a few minutes ago, while i was playing a game, and it messed up my game because it would not continue while this stupid thing was updating. thanks. i guess since this is a google thing you think you can do as you wish and just disregard user settings!? and why doesn't the devs reply to anything? why are you updating against user wishes?? this is just an app - not part of the android system so what gives? old: i do not use this app - it was pre-installed. however ... i have auto update un-checked though this app and through google play yet this app updated itself earlier today. it's bad enough your bloatware is forced on me by loads of them being pre-installed on my devices when i purchase them ... but you have no right to update something not even being used and even worse by bypassing my default settings not to! what is it lately with everyone just doing what they want even when you say no??!"
1.0,36.0,133.0,94.0,14.0,18.0,0.0,0.0,0.057,0.8809999999999999,0.062,3,i play a game and every 10 seconds for the ne 2 hours i get a message that the app has an issue and i send report after report. oh there are no current updates available
1.0,20.0,78.0,49.0,16.0,6.0,1.0,0.0,0.146,0.753,0.1,6,"too much log im in and out of my game,always says"" install googles play games"" fuck i already had it.."
1.0,13.0,55.0,34.0,7.0,10.0,0.0,0.0,0.24,0.76,0.0,6,very bad apps. i couldn't connect clash of queens game with this apps.
1.0,25.0,95.0,72.0,20.0,5.0,3.0,0.0,0.0,0.813,0.187,0,you have to download it just for google play. all of the other people probably got payed to do that to make it look good.
1.0,20.0,111.0,73.0,10.0,14.0,3.0,0.0,0.0,0.8759999999999999,0.124,1,"even though i have do not update automatically checked in google play store settings, this has automatically updated itself. naughty!"
1.0,29.0,102.0,64.0,14.0,18.0,0.0,0.0,0.0,0.7879999999999999,0.212,6,come on now i have a lg tribute hd why is the game running slow? update please i haven't seen an update since i played on a cool pad
1.0,28.0,122.0,88.0,20.0,16.0,1.0,0.0,0.168,0.8320000000000001,0.0,6,playstore lies constantly and says your download is complete then looking in the device drop down menu i see it's not even near complete? why lie to me?
1.0,29.0,119.0,77.0,18.0,15.0,0.0,0.0,0.075,0.8490000000000001,0.075,6,i am unable to login my old village in coc.. it connects to google play games after that it disappears and nothing happens ..even i am using 4g network
1.0,47.0,182.0,127.0,30.0,23.0,2.0,0.0,0.084,0.735,0.18100000000000002,6,"hi, i'm not really used to this new feature regarding with the game id. so, i accidentally reset my game id that used to be level 15 and all my game progress are lost. can you please help me to recover my old game back. please respond."
1.0,28.0,111.0,85.0,21.0,6.0,4.0,0.0,0.28300000000000003,0.64,0.077,6,hated it bums you made my terraria character get deleted it took weeks to get that kind of stuff i hope you idiots drop dead on the street
